x,y,z,qx,qy,qz,qw,u
0.05374,0.27753,0.14122,0.50184,0.50156,-0.48646,0.50985,18.30000
0.05374,0.27743,0.14122,0.50184,0.50156,-0.48646,0.50985,18.40000
0.05374,0.27733,0.14122,0.50184,0.50156,-0.48646,0.50985,18.50000
0.05375,0.27723,0.14123,0.50184,0.50156,-0.48646,0.50985,18.60000
0.05375,0.27713,0.14123,0.50184,0.50156,-0.48646,0.50985,18.70000
0.05375,0.27703,0.14123,0.50184,0.50156,-0.48646,0.50985,18.80000
0.05375,0.27693,0.14123,0.50184,0.50156,-0.48646,0.50985,18.90000
0.05375,0.27683,0.14122,0.50184,0.50156,-0.48646,0.50985,19.00000
0.05376,0.27673,0.14122,0.50184,0.50156,-0.48646,0.50985,19.10000
0.05376,0.27663,0.14122,0.50184,0.50156,-0.48646,0.50985,19.20000
0.05376,0.27653,0.14122,0.50184,0.50156,-0.48646,0.50985,19.30000
0.05376,0.27643,0.14122,0.50184,0.50156,-0.48646,0.50985,19.40000
0.05377,0.27633,0.14122,0.50184,0.50156,-0.48646,0.50985,19.50000
0.05377,0.27623,0.14122,0.50184,0.50156,-0.48646,0.50985,19.60000
0.05377,0.27613,0.14122,0.50184,0.50156,-0.48646,0.50985,19.70000
0.05377,0.27603,0.14122,0.50184,0.50156,-0.48646,0.50985,19.80000
0.05378,0.27593,0.14122,0.50184,0.50156,-0.48646,0.50985,19.90000
0.05378,0.27583,0.14122,0.50184,0.50156,-0.48646,0.50985,20.00000
0.05378,0.27573,0.14122,0.50184,0.50156,-0.48646,0.50985,20.10000
0.05378,0.27563,0.14123,0.50184,0.50156,-0.48646,0.50985,20.20000
0.05378,0.27553,0.14123,0.50184,0.50156,-0.48646,0.50985,20.30000
0.05379,0.27543,0.14123,0.50184,0.50156,-0.48646,0.50985,20.40000
0.05379,0.27533,0.14122,0.50184,0.50156,-0.48646,0.50985,20.50000
0.05379,0.27523,0.14122,0.50184,0.50156,-0.48646,0.50985,20.60000
0.05379,0.27513,0.14122,0.50184,0.50156,-0.48646,0.50985,20.70000
0.05380,0.27503,0.14122,0.50184,0.50156,-0.48646,0.50985,20.80000
0.05380,0.27493,0.14122,0.50184,0.50156,-0.48646,0.50985,20.90000
0.05380,0.27483,0.14122,0.50184,0.50156,-0.48646,0.50985,21.00000
0.05380,0.27473,0.14122,0.50184,0.50156,-0.48646,0.50985,21.10000
0.05381,0.27463,0.14122,0.50184,0.50156,-0.48646,0.50985,21.20000
0.05381,0.27453,0.14122,0.50184,0.50156,-0.48646,0.50985,21.30000
0.05381,0.27443,0.14122,0.50184,0.50156,-0.48646,0.50985,21.40000
0.05381,0.27433,0.14122,0.50184,0.50156,-0.48646,0.50985,21.50000
0.05382,0.27423,0.14122,0.50184,0.50156,-0.48646,0.50985,21.60000
0.05382,0.27413,0.14122,0.50184,0.50156,-0.48646,0.50985,21.70000
0.05382,0.27403,0.14123,0.50184,0.50156,-0.48646,0.50985,21.80000
0.05382,0.27393,0.14123,0.50184,0.50156,-0.48646,0.50985,21.90000
0.05382,0.27383,0.14122,0.50184,0.50156,-0.48646,0.50985,22.00000
0.05383,0.27373,0.14122,0.50184,0.50156,-0.48646,0.50985,22.10000
0.05383,0.27363,0.14122,0.50184,0.50156,-0.48646,0.50985,22.20000
0.05383,0.27353,0.14122,0.50184,0.50156,-0.48646,0.50985,22.30000
0.05383,0.27343,0.14122,0.50184,0.50156,-0.48646,0.50985,22.40000
0.05384,0.27333,0.14122,0.50184,0.50156,-0.48646,0.50985,22.50000
0.05384,0.27323,0.14122,0.50184,0.50156,-0.48646,0.50985,22.60000
0.05384,0.27313,0.14122,0.50184,0.50156,-0.48646,0.50985,22.70000
0.05384,0.27303,0.14122,0.50184,0.50156,-0.48646,0.50985,22.80000
0.05384,0.27293,0.14122,0.50184,0.50156,-0.48646,0.50985,22.90000
0.05385,0.27283,0.14122,0.50184,0.50156,-0.48646,0.50985,23.00000
0.05385,0.27273,0.14122,0.50184,0.50156,-0.48646,0.50985,23.10000
0.05385,0.27263,0.14122,0.50184,0.50156,-0.48646,0.50985,23.20000
0.05385,0.27253,0.14122,0.50184,0.50156,-0.48646,0.50985,23.30000
0.05386,0.27243,0.14122,0.50184,0.50156,-0.48646,0.50985,23.40000
0.05386,0.27233,0.14122,0.50184,0.50156,-0.48646,0.50985,23.50000
0.05386,0.27223,0.14122,0.50184,0.50156,-0.48646,0.50985,23.60000
0.05386,0.27213,0.14122,0.50184,0.50156,-0.48646,0.50985,23.70000
0.05387,0.27203,0.14122,0.50184,0.50156,-0.48646,0.50985,23.80000
0.05387,0.27193,0.14122,0.50184,0.50156,-0.48646,0.50985,23.90000
0.05387,0.27183,0.14122,0.50184,0.50156,-0.48646,0.50985,24.00000
0.05387,0.27173,0.14122,0.50184,0.50156,-0.48646,0.50985,24.10000
0.05387,0.27163,0.14122,0.50184,0.50156,-0.48646,0.50985,24.20000
0.05388,0.27153,0.14122,0.50184,0.50156,-0.48646,0.50985,24.30000
0.05388,0.27143,0.14122,0.50184,0.50156,-0.48646,0.50985,24.40000
0.05388,0.27133,0.14122,0.50184,0.50156,-0.48646,0.50985,24.50000
0.05388,0.27123,0.14122,0.50184,0.50156,-0.48646,0.50985,24.60000
0.05389,0.27113,0.14122,0.50184,0.50156,-0.48646,0.50985,24.70000
0.05389,0.27103,0.14122,0.50184,0.50156,-0.48646,0.50985,24.80000
0.05389,0.27093,0.14121,0.50184,0.50156,-0.48646,0.50985,24.90000
0.05389,0.27083,0.14121,0.50184,0.50156,-0.48646,0.50985,25.00000
0.05390,0.27073,0.14122,0.50184,0.50156,-0.48646,0.50985,25.10000
0.05390,0.27063,0.14122,0.50184,0.50156,-0.48646,0.50985,25.20000
0.05390,0.27053,0.14122,0.50184,0.50156,-0.48646,0.50985,25.30000
0.05390,0.27043,0.14122,0.50184,0.50156,-0.48646,0.50985,25.40000
0.05390,0.27033,0.14122,0.50184,0.50156,-0.48646,0.50985,25.50000
0.05391,0.27023,0.14122,0.50184,0.50156,-0.48646,0.50985,25.60000
0.05391,0.27013,0.14122,0.50184,0.50156,-0.48646,0.50985,25.70000
0.05391,0.27003,0.14122,0.50184,0.50156,-0.48646,0.50985,25.80000
0.05391,0.26993,0.14122,0.50184,0.50156,-0.48646,0.50985,25.90000
0.05392,0.26983,0.14122,0.50184,0.50156,-0.48646,0.50985,26.00000
0.05392,0.26973,0.14122,0.50184,0.50156,-0.48646,0.50985,26.10000
0.05392,0.26963,0.14122,0.50184,0.50156,-0.48646,0.50985,26.20000
