x,y,z,qx,qy,qz,qw,u
0.10853,0.14262,0.14044,0.52130,0.49567,-0.48895,0.49344,3.17265
0.10853,0.14259,0.14044,0.52130,0.49567,-0.48895,0.49344,3.20551
0.10853,0.14255,0.14043,0.52130,0.49567,-0.48895,0.49344,3.23823
0.10853,0.14252,0.14043,0.52130,0.49567,-0.48895,0.49344,3.27080
0.10853,0.14249,0.14043,0.52130,0.49567,-0.48895,0.49344,3.30322
0.10853,0.14246,0.14043,0.52130,0.49567,-0.48895,0.49344,3.33550
0.10852,0.14242,0.14043,0.52130,0.49567,-0.48895,0.49344,3.36761
0.10852,0.14239,0.14043,0.52130,0.49567,-0.48895,0.49344,3.39957
0.10852,0.14236,0.14043,0.52130,0.49567,-0.48895,0.49344,3.43136
0.10852,0.14233,0.14043,0.52130,0.49567,-0.48895,0.49344,3.46298
0.10852,0.14230,0.14043,0.52130,0.49567,-0.48895,0.49344,3.49442
0.10852,0.14227,0.14042,0.52130,0.49567,-0.48895,0.49344,3.52568
0.10852,0.14223,0.14042,0.52130,0.49567,-0.48895,0.49344,3.55676
0.10852,0.14220,0.14042,0.52130,0.49567,-0.48895,0.49344,3.58766
0.10852,0.14217,0.14042,0.52130,0.49567,-0.48895,0.49344,3.61835
0.10852,0.14214,0.14042,0.52130,0.49567,-0.48895,0.49344,3.64885
0.10852,0.14211,0.14042,0.52130,0.49567,-0.48895,0.49344,3.67915
0.10852,0.14208,0.14042,0.52130,0.49567,-0.48895,0.49344,3.70924
0.10852,0.14205,0.14042,0.52130,0.49567,-0.48895,0.49344,3.73912
0.10852,0.14202,0.14042,0.52130,0.49567,-0.48895,0.49344,3.76878
0.10852,0.14199,0.14041,0.52130,0.49567,-0.48895,0.49344,3.79822
0.10851,0.14196,0.14041,0.52130,0.49567,-0.48895,0.49344,3.82744
0.10851,0.14193,0.14041,0.52130,0.49567,-0.48895,0.49344,3.85642
0.10851,0.14190,0.14041,0.52130,0.49567,-0.48895,0.49344,3.88517
0.10851,0.14188,0.14041,0.52130,0.49567,-0.48895,0.49344,3.91368
0.10851,0.14185,0.14041,0.52130,0.49567,-0.48895,0.49344,3.94194
0.10851,0.14182,0.14041,0.52130,0.49567,-0.48895,0.49344,3.96995
0.10851,0.14179,0.14041,0.52130,0.49567,-0.48895,0.49344,3.99771
0.10851,0.14176,0.14041,0.52130,0.49567,-0.48895,0.49344,4.02520
0.10851,0.14174,0.14041,0.52130,0.49567,-0.48895,0.49344,4.05243
0.10851,0.14171,0.14040,0.52130,0.49567,-0.48895,0.49344,4.07939
0.10851,0.14168,0.14040,0.52130,0.49567,-0.48895,0.49344,4.10608
0.10851,0.14166,0.14040,0.52130,0.49567,-0.48895,0.49344,4.13248
0.10851,0.14163,0.14040,0.52130,0.49567,-0.48895,0.49344,4.15860
0.10851,0.14160,0.14040,0.52130,0.49567,-0.48895,0.49344,4.18443
0.10851,0.14158,0.14040,0.52130,0.49567,-0.48895,0.49344,4.20997
0.10851,0.14155,0.14040,0.52130,0.49567,-0.48895,0.49344,4.23520
0.10851,0.14153,0.14040,0.52130,0.49567,-0.48895,0.49344,4.26014
0.10851,0.14150,0.14040,0.52130,0.49567,-0.48895,0.49344,4.28476
0.10850,0.14148,0.14040,0.52130,0.49567,-0.48895,0.49344,4.30906
0.10850,0.14145,0.14040,0.52130,0.49567,-0.48895,0.49344,4.33305
0.10850,0.14143,0.14039,0.52130,0.49567,-0.48895,0.49344,4.35671
0.10850,0.14141,0.14039,0.52130,0.49567,-0.48895,0.49344,4.38004
0.10850,0.14138,0.14039,0.52130,0.49567,-0.48895,0.49344,4.40303
0.10850,0.14136,0.14039,0.52130,0.49567,-0.48895,0.49344,4.42569
0.10850,0.14134,0.14039,0.52130,0.49567,-0.48895,0.49344,4.44800
0.10850,0.14132,0.14039,0.52130,0.49567,-0.48895,0.49344,4.46996
0.10850,0.14129,0.14039,0.52130,0.49567,-0.48895,0.49344,4.49156
0.10850,0.14127,0.14039,0.52130,0.49567,-0.48895,0.49344,4.51281
0.10850,0.14125,0.14039,0.52130,0.49567,-0.48895,0.49344,4.53369
0.10850,0.14123,0.14039,0.52130,0.49567,-0.48895,0.49344,4.55419
0.10850,0.14121,0.14039,0.52130,0.49567,-0.48895,0.49344,4.57432
0.10850,0.14119,0.14039,0.52130,0.49567,-0.48895,0.49344,4.59408
0.10850,0.14117,0.14039,0.52130,0.49567,-0.48895,0.49344,4.61344
0.10850,0.14115,0.14039,0.52130,0.49567,-0.48895,0.49344,4.63242
0.10850,0.14113,0.14038,0.52130,0.49567,-0.48895,0.49344,4.65099
0.10850,0.14112,0.14038,0.52130,0.49567,-0.48895,0.49344,4.66917
0.10850,0.14110,0.14038,0.52130,0.49567,-0.48895,0.49344,4.68694
0.10850,0.14108,0.14038,0.52130,0.49567,-0.48895,0.49344,4.70431
0.10850,0.14106,0.14038,0.52130,0.49567,-0.48895,0.49344,4.72125
0.10850,0.14105,0.14038,0.52130,0.49567,-0.48895,0.49344,4.73778
0.10850,0.14103,0.14038,0.52130,0.49567,-0.48895,0.49344,4.75387
