x,y,z,qx,qy,qz,qw,u
0.05672,0.14682,0.14094,0.50184,0.50155,-0.48631,0.51001,5.01560
0.05672,0.14682,0.14094,0.50184,0.50155,-0.48631,0.51001,5.01561
0.05672,0.14682,0.14094,0.50184,0.50155,-0.48631,0.51001,5.01619
0.05672,0.14682,0.14094,0.50184,0.50155,-0.48631,0.51001,5.01736
0.05672,0.14682,0.14094,0.50184,0.50155,-0.48631,0.51001,5.01910
0.05672,0.14682,0.14094,0.50184,0.50155,-0.48631,0.51001,5.02143
0.05672,0.14683,0.14094,0.50184,0.50155,-0.48631,0.51001,5.02435
0.05672,0.14683,0.14094,0.50184,0.50155,-0.48631,0.51001,5.02786
0.05672,0.14683,0.14094,0.50184,0.50155,-0.48631,0.51001,5.03197
0.05672,0.14684,0.14094,0.50184,0.50155,-0.48631,0.51001,5.03668
0.05672,0.14684,0.14094,0.50184,0.50155,-0.48631,0.51001,5.04199
0.05672,0.14685,0.14094,0.50184,0.50155,-0.48631,0.51001,5.04790
0.05672,0.14686,0.14094,0.50184,0.50155,-0.48631,0.51001,5.05443
0.05672,0.14686,0.14094,0.50184,0.50155,-0.48631,0.51001,5.06157
0.05672,0.14687,0.14094,0.50184,0.50155,-0.48631,0.51001,5.06932
0.05672,0.14688,0.14094,0.50184,0.50155,-0.48631,0.51001,5.07769
0.05672,0.14689,0.14095,0.50184,0.50155,-0.48631,0.51001,5.08668
0.05672,0.14690,0.14095,0.50184,0.50155,-0.48631,0.51001,5.09630
0.05672,0.14691,0.14095,0.50184,0.50155,-0.48631,0.51001,5.10654
0.05672,0.14692,0.14095,0.50184,0.50155,-0.48631,0.51001,5.11742
0.05672,0.14693,0.14095,0.50184,0.50155,-0.48631,0.51001,5.12892
0.05672,0.14694,0.14095,0.50184,0.50155,-0.48631,0.51001,5.14106
0.05672,0.14695,0.14095,0.50184,0.50155,-0.48631,0.51001,5.15384
0.05672,0.14696,0.14095,0.50184,0.50155,-0.48631,0.51001,5.16726
0.05672,0.14698,0.14095,0.50184,0.50155,-0.48631,0.51001,5.18131
0.05672,0.14699,0.14095,0.50184,0.50155,-0.48631,0.51001,5.19601
0.05672,0.14701,0.14095,0.50184,0.50155,-0.48631,0.51001,5.21136
0.05672,0.14702,0.14095,0.50184,0.50155,-0.48631,0.51001,5.22736
0.05672,0.14704,0.14095,0.50184,0.50155,-0.48631,0.51001,5.24400
0.05672,0.14706,0.14095,0.50184,0.50155,-0.48631,0.51001,5.26129
0.05672,0.14707,0.14095,0.50184,0.50155,-0.48631,0.51001,5.27924
0.05671,0.14709,0.14095,0.50184,0.50155,-0.48631,0.51001,5.29784
0.05671,0.14711,0.14095,0.50184,0.50155,-0.48631,0.51001,5.31710
0.05671,0.14713,0.14095,0.50184,0.50155,-0.48631,0.51001,5.33701
0.05671,0.14715,0.14095,0.50184,0.50155,-0.48631,0.51001,5.35759
0.05671,0.14717,0.14095,0.50184,0.50155,-0.48631,0.51001,5.37882
0.05671,0.14719,0.14095,0.50184,0.50155,-0.48631,0.51001,5.40071
0.05671,0.14722,0.14095,0.50184,0.50155,-0.48631,0.51001,5.42326
0.05671,0.14724,0.14095,0.50184,0.50155,-0.48631,0.51001,5.44648
0.05671,0.14726,0.14095,0.50184,0.50155,-0.48631,0.51001,5.47036
0.05671,0.14729,0.14095,0.50184,0.50155,-0.48631,0.51001,5.49490
0.05671,0.14731,0.14095,0.50184,0.50155,-0.48631,0.51001,5.52010
0.05671,0.14734,0.14095,0.50184,0.50155,-0.48631,0.51001,5.54597
0.05671,0.14736,0.14095,0.50184,0.50155,-0.48631,0.51001,5.57251
0.05671,0.14739,0.14095,0.50184,0.50155,-0.48631,0.51001,5.59971
0.05671,0.14742,0.14095,0.50184,0.50155,-0.48631,0.51001,5.62757
0.05671,0.14745,0.14095,0.50184,0.50155,-0.48631,0.51001,5.65610
0.05671,0.14748,0.14095,0.50184,0.50155,-0.48631,0.51001,5.68529
0.05671,0.14750,0.14095,0.50184,0.50155,-0.48631,0.51001,5.71515
0.05670,0.14753,0.14095,0.50184,0.50155,-0.48631,0.51001,5.74566
0.05670,0.14757,0.14095,0.50184,0.50155,-0.48631,0.51001,5.77685
0.05670,0.14760,0.14095,0.50184,0.50155,-0.48631,0.51001,5.80869
0.05670,0.14763,0.14095,0.50184,0.50155,-0.48631,0.51001,5.84119
