x,y,z,px,py,pz,pw,u
-0.42325,-0.20399,0.13954,-0.51063,0.43809,0.48172,0.56150,28.03515
-0.42325,-0.20416,0.13955,-0.51063,0.43812,0.48173,0.56147,28.13560
-0.42325,-0.20433,0.13956,-0.51063,0.43815,0.48174,0.56143,28.23605
-0.42325,-0.20452,0.13957,-0.51063,0.43818,0.48175,0.56140,28.33650
-0.42325,-0.20472,0.13958,-0.51063,0.43821,0.48176,0.56137,28.43695
-0.42325,-0.20492,0.13959,-0.51063,0.43824,0.48177,0.56134,28.53740
-0.42325,-0.20513,0.13960,-0.51062,0.43828,0.48178,0.56131,28.63784
-0.42325,-0.20535,0.13961,-0.51062,0.43831,0.48179,0.56128,28.73829
-0.42325,-0.20557,0.13962,-0.51062,0.43834,0.48180,0.56124,28.83874
-0.42325,-0.20578,0.13962,-0.51062,0.43837,0.48181,0.56121,28.93919
-0.42325,-0.20600,0.13963,-0.51062,0.43840,0.48182,0.56118,29.03963
-0.42325,-0.20622,0.13964,-0.51062,0.43844,0.48183,0.56115,29.14008
-0.42325,-0.20643,0.13965,-0.51061,0.43847,0.48184,0.56112,29.24052
-0.42325,-0.20663,0.13966,-0.51061,0.43850,0.48185,0.56109,29.34097
-0.42325,-0.20683,0.13967,-0.51061,0.43853,0.48186,0.56105,29.44141
-0.42325,-0.20702,0.13968,-0.51061,0.43857,0.48186,0.56102,29.54186
-0.42325,-0.20720,0.13969,-0.51061,0.43860,0.48187,0.56099,29.64230
-0.42325,-0.20737,0.13970,-0.51061,0.43863,0.48188,0.56096,29.74274
-0.42325,-0.20752,0.13971,-0.51061,0.43866,0.48189,0.56093,29.84319
-0.42325,-0.20766,0.13972,-0.51060,0.43869,0.48190,0.56089,29.94363
-0.42325,-0.20778,0.13973,-0.51060,0.43873,0.48191,0.56086,30.04407
-0.42325,-0.20789,0.13974,-0.51060,0.43876,0.48192,0.56083,30.14451
-0.42325,-0.20797,0.13975,-0.51060,0.43879,0.48193,0.56080,30.24495
-0.42325,-0.20804,0.13976,-0.51060,0.43883,0.48194,0.56076,30.34539
-0.42325,-0.20809,0.13977,-0.51060,0.43886,0.48195,0.56073,30.44583
-0.42325,-0.20812,0.13978,-0.51060,0.43889,0.48196,0.56070,30.54627
-0.42325,-0.20812,0.13978,-0.51060,0.43892,0.48196,0.56067,30.64671
-0.42325,-0.20811,0.13979,-0.51060,0.43896,0.48197,0.56063,30.74714
-0.42325,-0.20807,0.13980,-0.51060,0.43899,0.48198,0.56060,30.84758
-0.42325,-0.20800,0.13981,-0.51060,0.43902,0.48199,0.56057,30.94802
-0.42325,-0.20792,0.13982,-0.51059,0.43905,0.48200,0.56054,31.04845
-0.42325,-0.20781,0.13983,-0.51059,0.43909,0.48201,0.56050,31.14889
-0.42325,-0.20768,0.13984,-0.51059,0.43912,0.48202,0.56047,31.24932
